ts_date,city_name,house_room,est_price,chg,acum12m
2025-06-01,spo,city,68.9002291093087,-0.00016429815029506,0.0829489861109298
2025-07-01,spo,city,68.9803255696201,0.00116249918682176,0.0780528081125327
2019-05-01,cur,city,null,null,null
2019-06-01,cur,city,null,null,null
2019-07-01,cur,city,20.3961034621504,null,null
2019-08-01,cur,city,20.4326372031557,0.00179121179067843,null
2019-09-01,cur,city,20.4417453438721,0.00044576432429432,null
2019-10-01,cur,city,20.5270936327985,0.00417519578151238,null
2019-11-01,cur,city,20.6458956159694,0.00578756960415561,null
2019-12-01,cur,city,20.863426982584,0.0105363008057817,null
2020-01-01,cur,city,21.1814763610156,0.0152443497751877,null
2020-02-01,cur,city,21.6543383061866,0.0223243147508512,null
2020-03-01,cur,city,22.0107386152837,0.0164586100049617,null
2020-04-01,cur,city,22.1975669962997,0.00848805595675684,null
2020-05-01,cur,city,22.2174132234134,0.00089407217993509,null
2020-06-01,cur,city,22.1541927704263,-0.00284553617252048,null
2020-07-01,cur,city,22.1088758999003,-0.00204552117947121,0.083975473105852
2020-08-01,cur,city,22.0253158522729,-0.0037794796988232,0.0779477770432508
2020-09-01,cur,city,21.9782544988385,-0.00213669369147984,0.0751652625115495
2020-10-01,cur,city,21.8725144631739,-0.00481112072253609,0.0655436592458289
2020-11-01,cur,city,21.8987609762288,0.00119997694362484,0.0606835074420489
2020-12-01,cur,city,21.9199907566285,0.00096945121336977,0.0506419091612558
2021-01-01,cur,city,22.2413709314203,0.0146615105070047,0.0500387485905087
2021-02-01,cur,city,22.3213620844447,0.00359650280870816,0.0308032399247891
2021-03-01,cur,city,22.5494230259759,0.0102171606136048,0.024473708952145
2021-04-01,cur,city,22.5618085185072,0.00054925984212794,0.0164090741236707
2021-05-01,cur,city,22.7733451388088,0.00937587162519082,0.0250223511533561
2021-06-01,cur,city,22.9592991524877,0.00816542376824514,0.0363410389358052
2021-07-01,cur,city,23.1773916738741,0.00949909315340469,0.0483297196479615
2021-08-01,cur,city,23.3606212293479,0.00790552958037649,0.0606259354476959
2021-09-01,cur,city,23.4172396113259,0.00242366765087954,0.0654731299322922
2021-10-01,cur,city,23.5124545176333,0.00406601751050717,0.0749772074546107
2021-11-01,cur,city,23.8016033527457,0.0122976882271286,0.0868926958279685
2021-12-01,cur,city,24.2532300892482,0.0189746350197191,0.10644344509653
2022-01-01,cur,city,24.8620816496755,0.0251039370090851,0.117830448776561
2022-02-01,cur,city,25.2951059332263,0.0174170566106435,0.133224121249035
2022-03-01,cur,city,25.8422273907192,0.0216295380986802,0.146026102794301
2022-04-01,cur,city,26.3998586809384,0.0215782982553365,0.170112699931961
2022-05-01,cur,city,27.1473651666535,0.0283147911793515,0.192067524607562
2022-06-01,cur,city,27.66652215733,0.0191236603438101,0.205024681876329
2022-07-01,cur,city,28.1282159311191,0.0166878139277369,0.213605755423535
2022-08-01,cur,city,28.5371196249263,0.0145371357646196,0.221590784969162
2022-09-01,cur,city,28.9252758192845,0.0136018000225635,0.235212873053349
2022-10-01,cur,city,29.4727063910741,0.0189256819955552,0.253493393000329
2022-11-01,cur,city,29.7014964905108,0.00776277876896958,0.247877970669756
2022-12-01,cur,city,30.0990585508137,0.0133852535150885,0.241032985711753
2023-01-01,cur,city,30.4738737470144,0.0124527215882146,0.225716904015242
2023-02-01,cur,city,31.1721088697964,0.0229125817274991,0.232337549883526
2023-03-01,cur,city,32.1116011912777,0.0301388759228805,0.242601912976357
2023-04-01,cur,city,33.3116371570977,0.037370791903891,0.26181119223755
2023-05-01,cur,city,33.7382214372271,0.0128058635520574,0.242780698241369
2023-06-01,cur,city,34.2949248353298,0.016500674143078,0.23958207107877
2023-07-01,cur,city,34.0473900980616,-0.0072178241666,0.21043546385727
2023-08-01,cur,city,34.6301292276451,0.0171155300863044,0.21351172377596
2023-09-01,cur,city,34.6562198065819,0.0007534069181585,0.198129277075954
2023-10-01,cur,city,35.168957773539,0.0147949767694995,0.193272083903028
2023-11-01,cur,city,35.6959635878283,0.014984971055521,0.201823739730849
2023-12-01,cur,city,36.4275141185908,0.0204939286472128,0.21025426948465
2024-01-01,cur,city,37.241156967154,0.0223359421648812,0.222068361781627
2024-02-01,cur,city,38.1954620734556,0.0256250123255644,0.225308888564303
2024-03-01,cur,city,38.9786104000175,0.0205037008075928,0.213848234095692
2024-04-01,cur,city,39.5223283908564,0.0139491373668528,0.18644208942566
2024-05-01,cur,city,39.7899464974118,0.00677131427857169,0.179372972325897
2024-06-01,cur,city,40.0003433310794,0.00528768827777326,0.166363347438278
2024-07-01,cur,city,40.1249413558059,0.00311492388190882,0.178502705794484
2024-08-01,cur,city,39.9874417244245,-0.00342678709887978,0.154700909764514
2024-09-01,cur,city,40.3060114847885,0.00796674522364871,0.163023887479314
2024-10-01,cur,city,40.7297596836192,0.0105132753954229,0.15811676723227
2024-11-01,cur,city,41.4488518540063,0.0176552028780161,0.161163551504171
2024-12-01,cur,city,42.0155588753275,0.0136724419609315,0.153401759410337
2025-01-01,cur,city,42.7747240200558,0.0180686670616712,0.148587409832146
2025-02-01,cur,city,43.879060061384,0.0258174907408029,0.148802964524895
2025-03-01,cur,city,44.5847048533959,0.0160815840408775,0.143824892571743
2025-04-01,cur,city,44.8208431772747,0.00529639760216671,0.13406383181726
2025-05-01,cur,city,44.9194834400398,0.00220076767353317,0.128915401858146
2025-06-01,cur,city,45.2337748028543,0.00699677152864053,0.130834663804213
2025-07-01,cur,city,45.7992691655437,0.012501595658422,0.141416476087053
2021-03-01,bhe,1,null,null,null
2021-04-01,bhe,1,null,null,null
2021-05-01,bhe,1,33.7967060857376,null,null
2021-06-01,bhe,1,33.7984246216895,0.0000508492143449502,null
2021-07-01,bhe,1,33.6338519934713,-0.00486923961871966,null
2021-08-01,bhe,1,33.5181482097559,-0.00344009909236154,null
2021-09-01,bhe,1,33.5408471212478,0.00067721257599839,null
2021-10-01,bhe,1,33.7953103767289,0.00758666752098636,null
2021-11-01,bhe,1,34.1055862253704,0.0091810326694064,null
2021-12-01,bhe,1,34.4001439444799,0.00863664143355014,null
2022-01-01,bhe,1,35.1136681311873,0.0207418953786631,null
2022-02-01,bhe,1,36.1839467478222,0.0304803990467841,null
2022-03-01,bhe,1,37.2627524291582,0.029814483446333,null
2022-04-01,bhe,1,38.3767143007209,0.0298947822944797,null
2022-05-01,bhe,1,39.1993023679952,0.0214345621365188,0.159855705125579
2022-06-01,bhe,1,40.2010623026327,0.0255555551788444,0.189435979712331
2022-07-01,bhe,1,40.3430700638524,0.00353243802740155,0.199478135055226
2022-08-01,bhe,1,40.6844872721249,0.00846284647480089,0.213804742956628
2022-09-01,bhe,1,40.2959413563193,-0.00955022274723116,0.201399034754618
2022-10-01,bhe,1,40.7500163386324,0.0112685041477993,0.205789083881072
2022-11-01,bhe,1,40.6583163316965,-0.00225030601641629,0.192130698561391
2022-12-01,bhe,1,40.6985100209667,0.00098857239789018,0.1830912709741
2023-01-01,bhe,1,41.3875631468942,0.0169306720460394,0.178673871162282
2023-02-01,bhe,1,42.8193344293673,0.0345942397572763,0.183379323648391
2023-03-01,bhe,1,44.1661964502289,0.0314545295673234,0.185263931702178
2023-04-01,bhe,1,45.1107417276962,0.0213861584963915,0.175471703340919
2023-05-01,bhe,1,44.8707044156262,-0.00532106772969843,0.144681198516981
2023-06-01,bhe,1,45.624716382875,0.0168041036366295,0.134913203024666
2023-07-01,bhe,1,45.67767333585,0.00116070755444575,0.132230969620169
2023-08-01,bhe,1,46.3349753930779,0.0143900073980343,0.138885567935482
2023-09-01,bhe,1,46.2317866536474,-0.00222701616986121,0.147306281911622
2023-10-01,bhe,1,47.0679455179157,0.0180862329749993,0.155041144690136
2023-11-01,bhe,1,49.2814106747001,0.0470270187582713,0.21208685260489
2023-12-01,bhe,1,49.9654986546827,0.0138812580771728,0.227698474193328
2024-01-01,bhe,1,49.7719585398018,-0.00387347509965852,0.202582485060776
2024-02-01,bhe,1,49.662576723633,-0.00219765947287931,0.159816643239845
2024-03-01,bhe,1,50.3765666269614,0.0143768195376108,0.140613651975466
2024-04-01,bhe,1,51.6818428331906,0.0259103844034225,0.145665995588363
2024-05-01,bhe,1,51.6510937954243,-0.00059496790518121,0.151109492665704
2024-06-01,bhe,1,52.5574421560523,0.017547515338548,0.151951098501063
2024-07-01,bhe,1,53.4184661433951,0.0163825321785305,0.169465566922158
2024-08-01,bhe,1,54.1599002915242,0.0138797348867876,0.168877286155099
2024-09-01,bhe,1,53.9604793658277,-0.00368207704635992,0.167172702411026
2024-10-01,bhe,1,53.8375243702771,-0.00227861199521573,0.14382567112016
2024-11-01,bhe,1,54.2131733123225,0.00697745571400787,0.100073487550434
2024-12-01,bhe,1,55.2587787959671,0.0192869264010946,0.105938703381444
2025-01-01,bhe,1,56.9661301398844,0.0308973774143915,0.144542666415862
2025-02-01,bhe,1,58.2841771339172,0.0231373798921608,0.173603565885485
2025-03-01,bhe,1,59.7275714638065,0.0247647715189121,0.18562211486323
2025-04-01,bhe,1,59.4257728820885,-0.00505291901749061,0.149838504673533
2025-05-01,bhe,1,60.6400288849003,0.0204331545711838,0.174031843838171
2025-06-01,bhe,1,58.9295005164734,-0.0282079082065341,0.121239887236167
2025-07-01,bhe,1,60.0285218502878,0.0186497649595243,0.123741024108572
2021-03-01,bhe,2,null,null,null
2021-04-01,bhe,2,null,null,null
2021-05-01,bhe,2,21.6556010447331,null,null
2021-06-01,bhe,2,21.6810632171634,0.00117577768345978,null
2021-07-01,bhe,2,21.7103624706734,0.00135137530925222,null
2021-08-01,bhe,2,21.7393754510929,0.00133636554703642,null
2021-09-01,bhe,2,21.8371292212054,0.00449662274486529,null
2021-10-01,bhe,2,22.0092638901052,0.00788266017735606,null
2021-11-01,bhe,2,22.2554483421656,0.0111854923131296,null
2021-12-01,bhe,2,22.520703882308,0.0119186787911096,null
2022-01-01,bhe,2,22.8007173400083,0.0124336015056923,null
2022-02-01,bhe,2,23.370038955506,0.0249694606975672,null
2022-03-01,bhe,2,24.0717823475525,0.0300274806294749,null
2022-04-01,bhe,2,24.8545452541032,0.0325178624187041,null
2022-05-01,bhe,2,25.2816657888469,0.0171848058524902,0.167442350670556
2022-06-01,bhe,2,25.9293611527645,0.0256191727763173,0.195945092408478
2022-07-01,bhe,2,26.2368182875244,0.0118574897757207,0.208492871685832
2022-08-01,bhe,2,26.7190198833983,0.0183788137185521,0.229061062196021
2022-09-01,bhe,2,26.6253262052189,-0.00350662855854078,0.219268610608571
2022-10-01,bhe,2,26.7638323343479,0.00520204440168715,0.216025782051722
2022-11-01,bhe,2,26.3682872549091,-0.0147790897244254,0.184801440506199
2022-12-01,bhe,2,26.4582683808452,0.00341247518529375,0.174841981809923
2023-01-01,bhe,2,26.9801917187424,0.0197262848189681,0.183304512590944
2023-02-01,bhe,2,28.3405811783084,0.0504217862403469,0.212688657997781
2023-03-01,bhe,2,29.74846516456,0.0496773152742964,0.235823119993634
2023-04-01,bhe,2,30.7599706974235,0.0340019401763456,0.237599416241396
2023-05-01,bhe,2,31.2979284035302,0.0174888887703561,0.237969391136296
2023-06-01,bhe,2,31.5395557864106,0.00772023565793423,0.21636455293261
2023-07-01,bhe,2,31.637655452724,0.00311036930823483,0.205849547228359
2023-08-01,bhe,2,31.8315671894402,0.00612914370364792,0.191344867003097
2023-09-01,bhe,2,31.9275642418832,0.00301578153132454,0.199142650715205
2023-10-01,bhe,2,32.2737151013733,0.0108417559469183,0.205870470947249
2023-11-01,bhe,2,32.6682694612189,0.0122252538515093,0.238922693211214
2023-12-01,bhe,2,32.9890060137681,0.0098179841736028,0.246831634592194
2024-01-01,bhe,2,33.0524770352663,0.00192400527229153,0.225064572551039
2024-02-01,bhe,2,33.2722272773539,0.00664852567186358,0.174013583843515
2024-03-01,bhe,2,33.5845366650784,0.00938648877098447,0.128950232534632
2024-04-01,bhe,2,33.9865613344363,0.0119705289778762,0.104895764327989
2024-05-01,bhe,2,34.3787232814241,0.0115387356528618,0.0984344662743399
2024-06-01,bhe,2,34.6979494737596,0.00928557438629229,0.100140715637785
2024-07-01,bhe,2,35.1496765603689,0.0130188409822583,0.111007628643434
2024-08-01,bhe,2,35.2659201463578,0.00330710257857803,0.107891419121109
2024-09-01,bhe,2,35.540059528168,0.0077734929550235,0.113146598309738
2024-10-01,bhe,2,35.9746043258052,0.0122269012321927,0.114671930789721
2024-11-01,bhe,2,36.1816997509404,0.00575671168637881,0.107548711568342
2024-12-01,bhe,2,36.6778326328748,0.0137122602130237,0.111819877736452
2025-01-01,bhe,2,37.3973112628457,0.0196161708128317,0.131452605592724
2025-02-01,bhe,2,38.5466380560836,0.0307328723490283,0.158522924683182
2025-03-01,bhe,2,39.4119948293399,0.0224496043467459,0.173516110178197
2025-04-01,bhe,2,39.7286763829881,0.00803515668312405,0.168952516026789
2025-05-01,bhe,2,39.9624830808486,0.00588508652054265,0.162419056511082
2025-06-01,bhe,2,39.7941298232137,-0.00421278270657899,0.146872666158792
2025-07-01,bhe,2,40.0809198036684,0.00720684135395855,0.140292706103006
2021-03-01,bhe,3,null,null,null
2021-04-01,bhe,3,null,null,null
2021-05-01,bhe,3,20.1490288983181,null,null
2021-06-01,bhe,3,20.2467048334612,0.0048476745770738,null
2021-07-01,bhe,3,20.3431514082198,0.00476356896353836,null
2021-08-01,bhe,3,20.3881399162139,0.00221148174593933,null
2021-09-01,bhe,3,20.4892545754087,0.00495948426929949,null
2021-10-01,bhe,3,20.5793260440201,0.00439603443258263,null
2021-11-01,bhe,3,20.736447404183,0.00763491281623296,null
2021-12-01,bhe,3,20.946431410384,0.0101263250212575,null
2022-01-01,bhe,3,21.2771312825883,0.0157878860472775,null
2022-02-01,bhe,3,21.7748693444243,0.0233931000953771,null
2022-03-01,bhe,3,22.3982585745395,0.0286288390646421,null
2022-04-01,bhe,3,22.7372000056572,0.0151324903223966,null
2022-05-01,bhe,3,23.0784684712879,0.0150092564408009,0.145388623330347
2022-06-01,bhe,3,23.2349126340151,0.00677879309546969,0.147589833759783
2022-07-01,bhe,3,23.5699414531147,0.0144191985731499,0.158618002695058
2022-08-01,bhe,3,23.8203012749307,0.0106219959143279,0.168341073429032
2022-09-01,bhe,3,24.264627127172,0.0186532423378258,0.184261098317093
2022-10-01,bhe,3,24.4012961170471,0.0056324372576948,0.185718913479074
2022-11-01,bhe,3,24.5775292295661,0.0072222849013257,0.185233359915266
2022-12-01,bhe,3,24.7745676046791,0.00801701315346137,0.182758395418004
2023-01-01,bhe,3,25.9183016397094,0.0461656507302397,0.218129516403329
2023-02-01,bhe,3,27.0513774421589,0.043717208719938,0.242320999234177
2023-03-01,bhe,3,28.1385454904016,0.04018900888013,0.256282732729373
2023-04-01,bhe,3,28.414258813346,0.00979842128081887,0.249681526585344
2023-05-01,bhe,3,28.7544875558567,0.0119738735662862,0.245944356820315
2023-06-01,bhe,3,28.9148674479647,0.00557756043457336,0.244457765063182
2023-07-01,bhe,3,29.2070717746236,0.0101056775440773,0.239166072292636
2023-08-01,bhe,3,29.1523352875997,-0.00187408335372619,0.223844104704109
2023-09-01,bhe,3,29.2610897688534,0.00373055812444756,0.205915492354149
2023-10-01,bhe,3,29.393515104817,0.00452564607161343,0.204588271205898
2023-11-01,bhe,3,29.7638957525141,0.0126007606227561,0.211020663407819
2023-12-01,bhe,3,30.0817474968892,0.0106791042079293,0.214218870613418
2024-01-01,bhe,3,30.6234520576887,0.0180077490795885,0.181537759818744
2024-02-01,bhe,3,31.0885624510757,0.0151880458320246,0.149241384012666
2024-03-01,bhe,3,31.64961484209,0.0180469068615583,0.124777926168434
2024-04-01,bhe,3,32.0918719551209,0.0139735385481774,0.129428438233538
2024-05-01,bhe,3,32.5249693283552,0.0134955472164411,0.131126724660774
2024-06-01,bhe,3,32.9934094372158,0.0144024765751942,0.141053456205214
2024-07-01,bhe,3,33.3992462446833,0.012300541665444,0.143532857467145
2024-08-01,bhe,3,33.8348751823037,0.013043076913442,0.160623149003634
2024-09-01,bhe,3,33.9570270489078,0.00361023547289552,0.160484018782271
2024-10-01,bhe,3,34.0731316088094,0.00341916151064625,0.159205746141793
2024-11-01,bhe,3,34.1988695382587,0.00369023695540727,0.149005151161032
2024-12-01,bhe,3,34.5236358847422,0.00949640590078915,0.14766058349211
2025-01-01,bhe,3,35.0046429677904,0.013932689032351,0.143066526329179
2025-02-01,bhe,3,35.9279905208709,0.0263778594722455,0.155665868353065
2025-03-01,bhe,3,36.6177901216379,0.0191995040848814,0.156974272967799
2025-04-01,bhe,3,37.2036768719867,0.016000057578641,0.15928659206962
2025-05-01,bhe,3,37.2904589033352,0.00233261974742538,0.146517880674076
2025-06-01,bhe,3,37.0569367448337,-0.00626224952358045,0.123161788276246
2025-07-01,bhe,3,37.0559451229423,-0.0000267594134452098,0.109484473136608
2019-03-01,poa,1,null,null,null
2019-04-01,poa,1,null,null,null
2019-05-01,poa,1,27.0078897184253,null,null
2019-06-01,poa,1,27.0421008315071,0.00126670811523932,null
2019-07-01,poa,1,27.1742793838099,0.00488788031397158,null
2019-08-01,poa,1,27.4072180582582,0.00857202765741549,null
2019-09-01,poa,1,27.6980293883799,0.0106107569729812,null
2019-10-01,poa,1,27.8269586818725,0.00465481827911907,null
2019-11-01,poa,1,27.7957753858762,-0.00112061459366741,null
2019-12-01,poa,1,27.6846386014564,-0.00399833366318947,null
2020-01-01,poa,1,27.8476856251498,0.00588944020691828,null
2020-02-01,poa,1,27.9571308944312,0.00393013878261206,null
2020-03-01,poa,1,28.0637212548203,0.00381263588139991,null
2020-04-01,poa,1,27.9392260165612,-0.00443616287122917,null
2020-05-01,poa,1,27.9172488189347,-0.0007866072457936,0.0336701278770775
2020-06-01,poa,1,27.8742272548806,-0.00154103881557544,0.0307715154439481
2020-07-01,poa,1,27.7649366805206,-0.0039208467865568,0.0217358954903002
2020-08-01,poa,1,27.876583307157,0.004021137448325,0.0171256071265995
2020-09-01,poa,1,27.8787664120319,0.0000783132154644761,0.00652526651328667
2020-10-01,poa,1,27.867934297068,-0.00038854355332207,0.00147251504068069
2020-11-01,poa,1,27.6113572779755,-0.00920689048414569,-0.0066347531357025
2020-12-01,poa,1,27.5832858199361,-0.001016663460501,-0.00366097542320654
2021-01-01,poa,1,27.8494648933098,0.009650013240313,0.0000638928557283869
2021-02-01,poa,1,27.9203891901176,0.00254670231831855,-0.00131421584183244
2021-03-01,poa,1,27.8393647526183,-0.00290198094831506,-0.00799453857757659
2021-04-01,poa,1,27.6895051799281,-0.0053830097784866,-0.00893800123471655
2021-05-01,poa,1,27.5761605222051,-0.00409341579008049,-0.0122178334599451
2021-06-01,poa,1,27.722318692333,0.00530016388649246,-0.00544978560871223
2021-07-01,poa,1,27.6569248156321,-0.00235888914728455,-0.00389022550749252
2021-08-01,poa,1,27.8429160412012,0.00672494237190269,-0.0012077256952463
2021-09-01,poa,1,27.7377821557906,-0.00377596532112567,-0.00505704786781447
2021-10-01,poa,1,27.8420338342284,0.00375847203111568,-0.00092940016879183
2021-11-01,poa,1,27.8327560206414,-0.000333230454434,0.00801839404115623
2021-12-01,poa,1,27.9206086801017,0.0031564484449591,0.0122292486242439
2022-01-01,poa,1,28.1304846852168,0.00751688501922465,0.0100906711487465
2022-02-01,poa,1,28.1881498895705,0.00204991862028114,0.00959014925006008
2022-03-01,poa,1,28.2992441835569,0.00394117011657613,0.0165190346484234
2022-04-01,poa,1,28.1141176921968,-0.00654174684522879,0.0153347815177445
2022-05-01,poa,1,28.1275092961329,0.00047633022251503,0.019993674372611
2022-06-01,poa,1,28.3666994093291,0.0085037786559059,0.0232441133134502
2022-07-01,poa,1,28.7632382762434,0.0139790273514799,0.0400013185842698
2022-08-01,poa,1,29.2300943387084,0.0162309979836532,0.0498215882077315
2022-09-01,poa,1,29.5099714789881,0.00957496534347801,0.0638908083293717
2022-10-01,poa,1,29.8213166368731,0.0105505069060023,0.071089734838677
2022-11-01,poa,1,30.3647193680074,0.0182219563861359,0.0909706299113242
2022-12-01,poa,1,31.0023058703262,0.0209976089221018,0.110373567622854
2023-01-01,poa,1,31.8881191067086,0.0285724952230164,0.133578730105084
2023-02-01,poa,1,32.8651529544891,0.030639431711573,0.165920895242897
2023-03-01,poa,1,33.5076580528698,0.019549737050379,0.18404780832766
2023-04-01,poa,1,33.7950673368083,0.00857742082377211,0.202067505970082
2023-05-01,poa,1,33.6727606543265,-0.0036190690571184,0.197146903403777
2023-06-01,poa,1,33.6945224772339,0.00064627379770887,0.187819632838656
2023-07-01,poa,1,34.1125893212514,0.0124075610301342,0.185978748068371
2023-08-01,poa,1,34.8090202169518,0.0204156562007605,0.190862397281263
2023-09-01,poa,1,35.4861288854899,0.0194521036305524,0.202513154265735
2023-10-01,poa,1,35.9909068256482,0.0142246549852527,0.206885237962518
2023-11-01,poa,1,36.1754277656891,0.0051268766562278,0.191363810324029
2023-12-01,poa,1,36.4734037794505,0.00823697277863378,0.17647390268351
2024-01-01,poa,1,36.6954543682627,0.00608801388965063,0.150756312890927
2024-02-01,poa,1,37.0813476866093,0.0105161068309438,0.128287695418876
2024-03-01,poa,1,37.4937787883899,0.0111223331273225,0.118961484244306
2024-04-01,poa,1,37.7178466564983,0.00597613458416713,0.11607549943886
2024-05-01,poa,1,38.0338750441289,0.00837874946861983,0.129514607803388
2024-06-01,poa,1,39.0968435715761,0.0279479418337976,0.160332323985075
2024-07-01,poa,1,40.7193739642174,0.041500291185165,0.193675847375506
2024-08-01,poa,1,41.9605263619721,0.0304806355531255,0.205449797220595
2024-09-01,poa,1,42.2979419242366,0.00804126143113138,0.191957061891076
2024-10-01,poa,1,42.0348479375596,-0.00622001862757871,0.167929670157805
2024-11-01,poa,1,41.9625271057939,-0.00172049704743082,0.159973211031206
2024-12-01,poa,1,42.138771311885,0.00420003794449175,0.155328731222676
2025-01-01,poa,1,42.5464325997055,0.00967425663181598,0.159446948734427
2025-02-01,poa,1,43.06782770778,0.0122547315066344,0.161441813597636
2025-03-01,poa,1,43.2443620887463,0.00409898502808326,0.153374332654278
2025-04-01,poa,1,43.0550364146354,-0.00437804293938637,0.141503034538097
2025-05-01,poa,1,43.1266845235165,0.00166410517438909,0.133901935405705
2025-06-01,poa,1,43.4286816066066,0.00700255738243505,0.110797640916971
2025-07-01,poa,1,44.435473312151,0.0231826449318511,0.0912612102337116
2019-03-01,poa,2,null,null,null
2019-04-01,poa,2,null,null,null
2019-05-01,poa,2,23.950802227059,null,null
2019-06-01,poa,2,24.191184606099,0.0100365063667212,null
2019-07-01,poa,2,24.3633264780216,0.00711589261648582,null
2019-08-01,poa,2,24.4977774236177,0.00551857915286935,null
2019-09-01,poa,2,24.6744920740093,0.00721349726286524,null
2019-10-01,poa,2,24.8467821004444,0.00698251562456975,null
2019-11-01,poa,2,25.0003176099982,0.00617929150475849,null
2019-12-01,poa,2,25.0319891484528,0.00126684544367062,null
2020-01-01,poa,2,24.8541398795421,-0.00710487959450246,null
2020-02-01,poa,2,24.7846315874658,-0.0027966484623182,null
2020-03-01,poa,2,24.414596957972,-0.014930003223487,null
2020-04-01,poa,2,24.1741603201997,-0.00984806909514468,null
2020-05-01,poa,2,23.5016451103553,-0.027819589219921,-0.018753322433447
2020-06-01,poa,2,23.1482129405605,-0.0150386140261747,-0.0431137078452756
2020-07-01,poa,2,22.839329939537,-0.0133437082947462,-0.0625528923506972
2020-08-01,poa,2,22.9858357371267,0.00641462766103773,-0.0617175044228044
2020-09-01,poa,2,23.2507988393964,0.0115272337843149,-0.0576989885077505
2020-10-01,poa,2,23.3965118474183,0.00626701082523495,-0.0583685342900052
2020-11-01,poa,2,23.4521910791543,0.00237980909714852,-0.0619242745230074
2020-12-01,poa,2,23.5271142201331,0.00319471817050809,-0.0601180720954678
2021-01-01,poa,2,23.9018749683599,0.0159288871860928,-0.0383141366306546
2021-02-01,poa,2,24.3187545915111,0.0174412937772885,-0.0187970111361365
2021-03-01,poa,2,24.5194960109423,0.00825459291822472,0.00429657115171223
2021-04-01,poa,2,24.4927172604179,-0.00109214114810663,0.0131775803584768
2021-05-01,poa,2,24.4253009732243,-0.00275250338607735,0.0393017534956346
2021-06-01,poa,2,24.5593017851222,0.00548614782862877,0.0609588674592314
2021-07-01,poa,2,24.7104447678717,0.00615420519980203,0.081925119225833
2021-08-01,poa,2,24.7165601521718,0.0002474817575131,0.0752952572548671
2021-09-01,poa,2,24.791600551286,0.00303603732284019,0.0662687644640756
2021-10-01,poa,2,24.7524801105715,-0.00157797156474904,0.0579560009627158
2021-11-01,poa,2,24.8946232946939,0.00574258351031975,0.0615052218648235
2021-12-01,poa,2,24.9566458330243,0.00249140296666295,0.0607610265974683
2022-01-01,poa,2,25.3915989573062,0.0174283486327447,0.0623266580934867
2022-02-01,poa,2,25.6914885225799,0.0118105821448238,0.0564475424061359
2022-03-01,poa,2,25.9457820953405,0.00989796961500145,0.0581694698684574
2022-04-01,poa,2,25.946254819993,0.0000182197110385474,0.0593457044443218
2022-05-01,poa,2,25.9067809590539,-0.00152137027917476,0.0606534997236528
2022-06-01,poa,2,25.9901668797207,0.0032186909210572,0.0582616357385726
2022-07-01,poa,2,26.3463802250995,0.013705696736283,0.0662042092967432
2022-08-01,poa,2,26.7735937285196,0.0162152637201018,0.083224913324641
2022-09-01,poa,2,27.2125530084937,0.0163952319746501,0.0976521242426234
2022-10-01,poa,2,27.4502588223068,0.00873515299130134,0.108990238541112
2022-11-01,poa,2,27.7106166203881,0.00948471195724254,0.113116526904602
2022-12-01,poa,2,27.912438929685,0.00728321249799979,0.118437113562328
2023-01-01,poa,2,28.2861091851145,0.0133872305594962,0.113994799330094
2023-02-01,poa,2,28.9259571483436,0.0226205717810675,0.125896505487447
2023-03-01,poa,2,29.3325666714106,0.0140569081597461,0.130533146529364
2023-04-01,poa,2,29.4177579720825,0.00290432479456149,0.133795924543781
2023-05-01,poa,2,29.4689702765862,0.00174086361551962,0.1375002677161
2023-06-01,poa,2,29.5841531105364,0.00390861414121546,0.138282537678508
2023-07-01,poa,2,29.9860610582209,0.0135852443091036,0.138147282549805
2023-08-01,poa,2,29.9885699267547,0.0000836678258244739,0.120080114415515
2023-09-01,poa,2,30.2726206034063,0.00947196473007628,0.112450588298626
2023-10-01,poa,2,30.3918529361324,0.00393861946370744,0.10716088809462
2023-11-01,poa,2,30.878861929221,0.0160243271153,0.114333266279679
2023-12-01,poa,2,31.1839273532898,0.00987942576277767,0.117205394764897
2024-01-01,poa,2,31.8579648770439,0.0216149016805267,0.126275963532269
2024-02-01,poa,2,32.2883201528326,0.0135085614366659,0.116240336914195
2024-03-01,poa,2,32.7853253987949,0.0153927254068917,0.117710760400304
2024-04-01,poa,2,32.7689993920008,-0.00049796689816317,0.11391899488393
2024-05-01,poa,2,33.0243677640173,0.00779298656518823,0.120648853830361
2024-06-01,poa,2,33.8980700215756,0.0264562902097465,0.145818502727491
2024-07-01,poa,2,35.1051220071307,0.035608280494636,0.170714684365198
2024-08-01,poa,2,36.0382693253799,0.0265815147447619,0.201733507579761
2024-09-01,poa,2,36.1448796414351,0.00295825293641783,0.193979210289049
2024-10-01,poa,2,35.8518701778341,-0.00810652757756358,0.179653976780416
2024-11-01,poa,2,35.7423877343662,-0.00305374427958316,0.157503402045486
2024-12-01,poa,2,35.6340628077167,-0.00303071320960702,0.14270606149156
2025-01-01,poa,2,36.0308717491736,0.011135663749543,0.130984728253517
2025-02-01,poa,2,36.0621992617217,0.00086946307506008,0.116880627143993
2025-03-01,poa,2,36.4283201325365,0.0101524831627071,0.111116625790009
2025-04-01,poa,2,36.3687329488056,-0.00163573789606852,0.109851799676358
2025-05-01,poa,2,36.6054376559581,0.0065084672453597,0.108437197572716
2025-06-01,poa,2,36.8207016407045,0.00588065594979592,0.0862182306328572
